cell_id,lat_c,lon_c,rate_mc_yr,rate_all_mc_yr,rate_m5.0_yr,rate_all_m5.0_yr,p_1d,p_all_1d,p_7d,p_all_7d,p_30d,p_all_30d,p_90d,p_all_90d
17017,39.375,29.375,0.7426002811419986,2.0593292181214973,0.008481697326657075,0.02200662502333426,2.322135208221443e-05,6.0249040595872216e-05,0.00016253814115885223,0.00042166706294066714,0.0006964060477283596,0.0018058930785431748,0.002087763536778975,0.005407901375664714
16017,39.125,29.375,0.9076282485224915,3.2011591968652215,0.010366583860233711,0.03420857115292701,2.8381757011919362e-05,9.36535776875358e-05,0.00019865538387686676,0.0006553908817156229,0.0008511024001635059,0.002805795281758283,0.0025511346911212263,0.008393790472372764
16016,39.125,29.125,0.9681586196051915,4.748572306639155,0.01105793868412924,0.05074470328922026,3.0274527847651278e-05,0.00013892177531960037,0.00021190244841684525,0.0009720472366091526,0.0009078372501021281,0.00415926895665053,0.002721039993099361,0.012425980268539583
16019,39.125,29.875,0.5254480029592503,0.7562543576836527,0.00600146678525775,0.008081566524359759,1.643098557180256e-05,2.212587848915426e-05,0.00011501122963508692,0.00015487086915844106,0.0004928121450435974,0.0006635634424371206,0.001477707963386199,0.0019893696701629437
17014,39.375,28.625,0.8771390138229287,1.9191162311355234,0.010018347444209983,0.020508265945606684,2.742836427138684e-05,5.61469957602867e-05,0.0001919827520037165,0.00039296277432920856,0.0008225237548071807,0.001683039260135022,0.002465542184914349,0.005040624684364281
17016,39.375,29.125,0.9298950011066895,3.1121359964881545,0.010620906220004826,0.033257241869665374,2.9078033680240978e-05,9.104922059877119e-05,0.0002035284804495774,0.0006371704814350787,0.0008719733037710897,0.002727873547698434,0.002613639561979575,0.008161317059728002
16021,39.125,30.375,0.23204558556648433,0.30035440528051016,0.0026503362209008936,0.0032096794980377864,7.256198782168433e-06,8.787584929059733e-06,5.079228578808159e-05,6.151147287281056e-05,0.00021766306121462353,0.0002635939592104952,0.0006528470623315963,0.000790573450620391
17020,39.375,30.125,0.17611197975310117,0.21440846435749053,0.0020114838975916504,0.0022912347551929135,5.5071276080509435e-06,6.273039202420172e-06,3.854925636459505e-05,4.391044805407418e-05,0.00016520063604164026,0.00018817405938065246,0.0004955200388829795,0.0005644159563751305
13020,38.375,30.125,0.5256153368881833,1.5820725690008812,0.006003378009605129,0.016906513771248504,1.6436218132964697e-05,4.6286440785969774e-05,0.00011504785395133332,0.00032396009784541047,0.0004929690470825143,0.001387661667013096,0.0014781782056039194,0.004157210858421023
17018,39.375,29.625,0.47022346218180044,0.9027203170565039,0.005370713132488265,0.009646746787057844,1.4704103070806163e-05,2.641100450750944e-05,0.00010292418118373892,0.00018486238383286224,0.0004410290534004879,0.0007920267796035496,0.0013225037261067607,0.0023741989163953425
13017,38.375,29.375,0.2744550305063072,0.5361070014499951,0.0031347207342193365,0.005729004206552321,8.582360800923894e-06,1.568503566495849e-05,6.00749788335353e-05,0.00010979008336242657,0.0002574387858360616,0.00047044406676366446,0.0007721175503846434,0.0014106683515487939
15024,38.875,31.125,0.5468222119856243,1.3705814720771101,0.006245594852755398,0.014646454901195373,1.7099360588024304e-05,4.009900409340794e-05,0.00011968938414019803,0.0002806592643774808,0.000512853649098366,0.0012022709348983307,0.0015377720255890237,0.003602478176321311
16020,39.125,30.125,0.3506961792480477,0.45564691560547566,0.004005518071475437,0.004869182997323423,1.0966450672889039e-05,1.3331007643224702e-05,7.676262923261845e-05,9.331332155448901e-05,0.0003289412111185941,0.0003998529325572875,0.0009864990619870007,0.0011990792144983553
14012,38.625,28.125,0.5676214099467434,0.8608279980339488,0.006483155363064041,0.0091990725890837,1.7749754485096858e-05,2.5185370972180543e-05,0.00012424166546198823,0.00017628427700289162,0.000532355608858448,0.0007552852722456649,0.0015962167699632435,0.002264144880066432
13016,38.375,29.125,0.3405702280100061,0.7845345376188816,0.0038898633165196763,0.008383777219935043,1.0649808633300673e-05,2.2953267630465568e-05,7.454627868885844e-05,0.00016066180993412615,0.00031944492688995574,0.0006883688971685009,0.0009580286780835889,0.002063685462474374
15017,38.875,29.375,0.5471650801459917,1.8141153944949555,0.006249510962179315,0.019386194730012917,1.7110082127902437e-05,5.307509996810289e-05,0.00011976442721728375,0.0003714665487183355,0.0005131751357844161,0.0015910282255264807,0.001538735496337429,0.00476549459161868
15015,38.875,28.875,0.42901243855613097,2.1473234636576084,0.004900016530573294,0.02294695857888436,1.3415424127583009e-05,6.282337513663361e-05,9.39041895319237e-05,0.0004396807523281421,0.0004023844451112035,0.0018829854125859136,0.0012066676607599414,0.005638326011942807
18020,39.625,30.125,0.12210463700063276,0.15280155443802235,0.0013946326166588987,0.0016328843790054768,3.818288717649665e-06,4.470583789273341e-06,2.6727714859231533e-05,3.129366681953183e-05,0.0001145423197459472,0.00013410882007880431,0.0003435876009114658,0.00040227250712143725
16026,39.125,31.625,0.18162687745394845,0.24125018752789962,0.0020744729568122184,0.0025780736596251845,5.679581288831059e-06,7.058356087941142e-06,3.9756391617573605e-05,4.940744639991834e-05,0.00017037340733316864,0.000211729012197015,0.0005110331456510409,0.0006350525585587796
16015,39.125,28.875,0.8313033230702636,4.019820684725861,0.009494829657326703,0.04295703945311848,2.5995088972829983e-05,0.00011760304849883774,0.00018195143278687542,0.0008229309563957399,0.0007795587915671032,0.0035220817958402373,0.002336853712719744,0.010529073898627672
18023,39.625,30.875,0.08700739818968299,0.11676830895261041,0.0009937653342790864,0.0012478220418165966,2.7207775014082003e-06,3.41634472367236e-06,1.9045287054986204e-05,2.391416796743151e-05,8.16201049783638e-05,0.00010248526480804987,0.00024484032995431004,0.0003074242858120968
8007,37.125,26.875,0.7682958142963672,1.058227967671709,0.00877518191102496,0.011308549341615,2.4024850101000972e-05,3.096064142571464e-05,0.00016816183013046437,0.00021670436123100156,0.0007204944801818547,0.0009284023890644422,0.002159926477675378,0.002782622174423932
14026,38.625,31.625,0.41620878201752237,0.8833410983469078,0.004753778046434898,0.009439654499125228,1.3015050269737927e-05,2.584403153793602e-05,9.110179474347557e-05,0.0001808941951765286,0.0003903778317264628,0.0007750304736330316,0.0011706763701162526,0.0023232898697330695
20023,40.125,30.875,0.07123467256590572,0.17597810763114421,0.0008136152748802991,0.0018805561504571754,2.227554739775428e-06,5.1486688823487725e-06,1.5592778976669663e-05,3.604012549651703e-05,6.682448376726935e-05,0.00015444853569990258,0.0002004600550654656,0.00046327404773349734
4008,36.125,27.125,1.8395865979456187,4.21032868768094,0.02101105685814573,0.044992866531219665,5.752348401844021e-05,0.00012317616824064626,0.00040259490681560095,0.0008619146233498354,0.0017242658992671078,0.0036886926482789795,0.005163883545529879,0.011025308774501363
12019,38.125,29.875,0.5642672685363498,2.0015272331177476,0.006444845638497258,0.021388935244357473,1.764487003175219e-05,5.855799860809974e-05,0.00012350755224432852,0.0004098339874613055,0.0005292106897282212,0.0017552491411083615,0.001586792025535022,0.005256510132429226
14016,38.625,29.125,0.21389243135067731,0.6079117639758853,0.0024429978135603737,0.006496331970317192,6.688541118404778e-06,1.7785829428684785e-05,4.681884837121064e-05,0.000124494163147304,0.0002006367743543347,0.0005334372996580461,0.000601789565793931,0.0015994583847086519
19015,39.875,28.875,0.5691625718426888,0.6971066810948909,0.006500757926737573,0.007449496271465629,1.7797946821329624e-05,2.0395401241546374e-05,0.000124578975841505,0.00014275907356753326,0.0005338006339206114,0.0006116811236959174,0.0016005472245141927,0.0018339211385594023
15028,38.875,32.125,0.15759986541098625,0.1808897166881907,0.001800045584526614,0.0019330431145756332,4.928244076607413e-06,5.292369608111969e-06,3.449719850123767e-05,3.704599906961814e-05,0.0001478367576834838,0.00015875890485517186,0.0004434447091608007,0.0004762011053972559
27030,41.875,32.625,0.11311235702271882,0.14049970172812037,0.00129192622267271,0.0015014229995927901,3.537094970140764e-06,4.110663692435956e-06,2.475940206059235e-05,2.8774291000899233e-05,0.00010610740698069332,0.00012331256061870466,0.00031828844579118165,0.00036989206576842903
12007,38.125,26.875,1.627399991648265,5.300969362440475,0.018587542328071686,0.05664778802382255,5.088862252389248e-05,0.00015508116470308586,0.00035616597958942897,0.0010850632299214125,0.0015255327119975126,0.0046419882450244865,0.004569619936122371,0.013861420596289808
15025,38.875,31.375,0.49595856893632273,1.0648069380421343,0.0056646497114313694,0.011378854241243259,1.5508845407907756e-05,3.115311977253121e-05,0.00010855686697575084,0.00021805145861164554,0.000465160749315352,0.0009341715410636775,0.0013948332250269813,0.0027998974090162054
15059,38.875,39.875,0.7712980748904088,1.9413127468533438,0.00880947258704686,0.020745464735352503,2.411873059537939e-05,5.6796373979928205e-05,0.00016881889868236577,0.0003975068818820038,0.0007233089295883843,0.0017024887277463652,0.002168357639760088,0.005098775714243664
14017,38.625,29.375,0.21827015860380128,0.4631681642380561,0.0024929985454245664,0.004949557372099423,6.825434736512648e-06,1.3551057730709637e-05,4.777706484904165e-05,9.48535479478041e-05,0.00020474277823334663,0.00040645186246723863,0.0006141025844670356,0.0012188600451994436
24072,41.125,43.125,0.12351617207066155,0.15378189754411664,0.0014107546321414873,0.0016433606267759557,3.862428220813285e-06,4.499266063828777e-06,2.7036684262626842e-05,3.1494437338741577e-05,0.00011586635737681483,0.0001349691764078731,0.0003475587986476736,0.00040485288164660016
12012,38.125,28.125,0.3080354462310271,0.4887276488690979,0.0035182634415320568,0.005222693881364367,9.632433940587326e-06,1.4298854324468202e-05,6.742508915569267e-05,0.00010008768677149948,0.0002889326608989107,0.0004288767027046392,0.0008665475605696971,0.0012860783813209986
3001,35.875,25.375,0.5296637522976959,0.758162705429858,0.006049617467127628,0.008101959714965376,1.6562812779286062e-05,2.218171076517894e-05,0.00011593392875219877,0.00015526164314383362,0.0004967650696811043,0.0006652373349514962,0.0014895550050293416,0.0019943846771136586
4002,36.125,25.625,0.5520019380075628,0.7176012260020828,0.006304755708829313,0.007668507277975733,1.7261331401563496e-05,2.0995008288893224e-05,0.00012082306296634648,0.000146955801748061,0.0005177103531270877,0.0006296585424211409,0.001552327126110753,0.0018877864672639522
15047,38.875,36.875,0.15742012402675365,0.17576373812677817,0.0017979926469546123,0.001878265332040427,4.92262346751815e-06,5.1423969955610715e-06,3.4457855400571447e-05,3.599622364480748e-05,0.00014766816349498502,0.00015426040717270162,0.00044293907604531224,0.00046270983636931273
9007,37.375,26.875,0.8930162733907642,1.327242044944977,0.010199691450468715,0.014183316461148872,2.7924843360449536e-05,3.8831050192533745e-05,0.00019545752855099074,0.00027178568853747365,0.0008374061775655584,0.0011642758284833299,0.002510115372608257,0.0034887624490560487
8019,37.125,29.875,0.6434939046402347,1.3167050532206008,0.007349742074314603,0.014070714928712088,2.0122294667301865e-05,3.852277592186759e-05,0.00014084755991461417,0.0002696282693644969,0.0006034927386606714,0.001155037967843331,0.0018093858253194206,0.003461113106359326
2004,35.625,26.125,1.560821233721556,2.0096101875239127,0.017827105135332276,0.02147531217968763,4.880676273821827e-05,5.879447189238718e-05,0.0003415973191349675,0.0004114887177710802,0.0014631671404796709,0.0017623312779807554,0.004383081979629222,0.00527768187281108
25,35.125,31.375,0.3435981278927022,0.41059382530848204,0.003924446834722706,0.00438773182594988,1.0744492133007988e-05,1.2012882878109643e-05,7.520902064828139e-05,8.408714971119835e-05,0.0003222845508382699,0.0003603237188126718,0.0009665420839944927,0.0010805817036729781
23043,40.875,35.875,0.2858185129918713,0.4665574326172334,0.003264510099328523,0.004985776135795709,8.937701603595194e-06,1.3650217952743127e-05,6.256223371714498e-05,9.554761286101332e-05,0.0002680963021133298,0.00040942549603295575,0.000804073298728003,0.0012277736690200491
19001,39.875,25.375,0.7926682439892236,1.392170782352853,0.009053554512031976,0.01487716490694379,2.4786974144985763e-05,4.0730628136254055e-05,0.0001734959172721151,0.0002850795606529344,0.0007433420247410227,0.0012211974602813758,0.0022283688128649226,0.0036591202323331684
18000,39.625,25.125,0.5482520158210583,0.840960351777025,0.00626192552711226,0.008986760814247036,1.7144070772134867e-05,2.4604107483061632e-05,0.00012000232327868954,0.00017221604029837856,0.0005141942887832984,0.0007378599524365814,0.0015417898150007492,0.0022119469471001407
13057,38.375,39.375,1.228107368562354,2.449735310923238,0.014026974200392688,0.026178624534393524,3.840302494062531e-05,7.167059932744468e-05,0.000268790205927516,0.0005015863380051222,0.0011514494434409217,0.0021478850202408806,0.0034503723494931915,0.0064298247396162855
8012,37.125,28.125,1.8021543808367326,2.962998142298166,0.02058352034375734,0.031663508917661905,5.635301948403448e-05,8.668620534735272e-05,0.0003944044537326219,0.0006066456557664024,0.001689209897495214,0.0025973199968549743,0.005059074222294568,0.007771739298772173
18055,39.625,38.875,0.7118217570058323,1.037234365418589,0.008130156756967667,0.011084205254905603,2.225890834339772e-05,3.034643961941086e-05,0.00015580195415076936,0.00021240573927927553,0.000667551770405006,0.0009099927077363956,0.0020013187325946813,0.0027274946165776193
20014,40.125,28.625,0.4055210882506113,0.5217503201692438,0.004631707282454666,0.005575584297416463,1.268084302641359e-05,1.5265001346076446e-05,8.876252437728382e-05,0.00010685011612154849,0.0003803553494278189,0.0004578486910069568,0.001140632092734073,0.001372917292725928
8014,37.125,28.625,1.500264028372679,2.478607459898854,0.017135443820677887,0.026487161193094366,4.6913187894292996e-05,7.251526576246281e-05,0.0003283461010823441,0.0005074964459429454,0.001406438687354461,0.002173172088530184,0.004213384634753403,0.006505358498001157
56,35.125,39.125,0.03139217785493505,0.03239047855091081,0.00035854948853599004,0.0003461346100097877,9.816545175622693e-07,9.476644654560218e-07,6.871561386567748e-06,6.633632398611589e-06,2.944921634573383e-05,2.8429543306951466e-05,8.834504729371417e-05,8.528620522696428e-05
12052,38.125,38.125,0.5041936127574512,0.6222592311194437,0.005758707242698603,0.006649653414350756,1.5766356866953046e-05,1.8205593110831586e-05,0.00011035927806779533,0.00012743219167088427,0.00047288259048550163,0.0005460236398450169,0.001417977023368433,0.0016371766568817891
13047,38.375,36.875,0.1563306888146951,0.16705474065524376,0.001785549533262987,0.0017851983080800467,4.888556246029907e-06,4.887594648672611e-06,3.4219391868983706e-05,3.4212660884325174e-05,0.00014664629223437586,0.00014661744840016588,0.0004398743644516978,0.0004397878583236592
22043,40.625,35.875,0.38009132488466874,0.5974893696807676,0.004341258219296832,0.0063849550612345264,1.1885646598042143e-05,1.7480901447486374e-05,8.319655960420391e-05,0.00012235989309894446,0.0003565079529173065,0.0005242941369760779,0.0010691426103017765,0.0015720579020224168
26078,41.625,44.625,0.10454149159971908,0.12852057847783066,0.0011940330650865043,0.001373410406386395,3.2690790237044354e-06,3.7601856927027555e-06,2.2883328742451248e-05,2.6321002931539716e-05,9.806772205978032e-05,0.00011279942053232794,0.00029417431528822036,0.000338360091904355
10012,37.625,28.125,0.4421584475540012,0.6110195403162733,0.005050165233994165,0.0065295426235616955,1.3826503274083635e-05,1.7876753620416075e-05,9.678150839487198e-05,0.00012513056439844572,0.0004147119490485185,0.0005361636152368954,0.0012436199604681786,0.0016076285855753936
3012,35.875,28.125,1.1247813483256424,1.4483358992845226,0.012846823785868065,0.01547736261056033,3.517206806258333e-05,4.2373811610763035e-05,0.00024617849939923,0.0002965789775998262,0.0010546240911367688,0.0012704335972731906,0.0031605367504760062,0.0038064608377260667
19004,39.875,26.125,0.8263409997209341,1.2530853962186677,0.009438151891703871,0.0133908557185214,2.5839917729308937e-05,3.6661492820333486e-05,0.00018086540298101195,0.00025660222610102146,0.000774907151830373,0.0010992603163206827,0.002322920477526247,0.0032941571575495487
4010,36.125,27.625,1.7305346375296584,2.8879197488948534,0.01976550693766314,0.03086119812808926,5.4113544536660285e-05,8.448978612374258e-05,0.0003787333235127921,0.0005912786149712135,0.0016221331792798388,0.002531590773112935,0.004858509858030602,0.007575561688654808
6018,36.625,29.625,0.6509736938426708,1.2617521491462413,0.007435173375235603,0.013483471304299851,2.0356188087822247e-05,3.6915051146446665e-05,0.00014248461504784427,0.00025837674264495014,0.0006105054240158614,0.0011068589549459995,0.0018303983489751374,0.0033169028106532217
4011,36.125,27.875,1.4219102401601311,1.9460756940967228,0.016240516720739527,0.020796363053634304,4.446312297334831e-05,5.693571805631681e-05,0.00031120034753451264,0.0003984819576582366,0.0013330340643291638,0.001706662161689576,0.0039937736223120135,0.005111253368853763
19055,39.875,38.875,0.7195165621804364,0.9527755289714218,0.008218043888357139,0.010181652167597218,2.2499524810370986e-05,2.7875455873571653e-05,0.00015748604326992766,0.00019511187401155539,0.0006747655810973585,0.000835925751280775,0.0020229311247501602,0.002505681522378622
18005,39.625,26.375,1.165368052961298,1.5475800381848275,0.01331038965427397,0.016537915984602664,3.644119679546698e-05,4.5277321247150226e-05,0.0002550604920844579,0.00031689820122615675,0.0010926584373300852,0.0013574282485667721,0.003274394909136058,0.004066759412562959
18015,39.625,28.875,0.7529383114307668,1.2210158209730133,0.008599774367684181,0.013048150379871132,2.354462184273043e-05,3.572325069767235e-05,0.00016480071202262803,0.00025003595731554196,0.0007060975663556457,0.001071142580444051,0.0021167973297890885,0.003209986931020814
8018,37.125,29.625,0.860744436427261,2.486191717538669,0.009831094830927013,0.026568208901489445,2.6915708487007528e-05,7.273714617916927e-05,0.00018839474652909693,0.0005090489321808445,0.0008071561956807249,0.0021798144958075083,0.0024195146095326026,0.006525199071301557
26076,41.625,44.125,0.23240442084920773,0.2731173017433574,0.0026544347007095796,0.002918615437474116,7.267419726897373e-06,7.990701647031528e-06,5.0870828978588634e-05,5.5933570669242094e-05,0.00021799961867097206,0.0002396932761602466,0.0006538562948720239,0.0007189074836518872
8015,37.125,28.875,1.5107556985202242,3.1640342492239424,0.01725527567760333,0.03381184255093213,4.7241254192864623e-05,9.256749510744289e-05,0.00033064191658227493,0.0006477925499470683,0.0014162672484943073,0.0027733006691511575,0.004242787147492599,0.00829684974764966
4013,36.125,28.375,1.1778185005803776,1.4352954940904548,0.013452593920779276,0.015338008832284915,3.683051659486569e-05,4.1992297853288285e-05,0.0002577851316863944,0.00029390905714987703,0.0011043256288085779,0.0012590021775559235,0.0033093196279062598,0.003772253268845782
7006,36.875,26.625,1.0270192290021187,1.2989911680546398,0.011730222126574989,0.013881418906918496,3.21150821821492e-05,3.8004531490276605e-05,0.00022478391748592674,0.0002660013911206516,0.0009630039502659393,0.0011395078776922363,0.0028862306140404748,0.0034146296780929175
8021,37.125,30.375,0.8359210898631448,0.9469170113691258,0.009547572029309212,0.010119046247702615,2.6139485953313724e-05,2.7704054969879266e-05,0.00018296205357115625,0.0001939122677254712,0.0007838874274644914,0.0008307878665312352,0.0023498193255794275,0.0024902935475730192
23008,40.875,27.125,0.4309865019228489,0.5402719684678,0.004922563529820848,0.005773512324335934,1.3477153617214022e-05,1.5806890331537815e-05,9.433626109889293e-05,0.00011064298544527507,0.0004042356078066689,0.00047409803784281834,0.0012122166701946657,0.0014216199132424112
20018,40.125,29.625,0.29059534898065775,0.4270047865246459,0.0033190692990283438,0.0045631044019219915,9.08707520519414e-06,1.2493020940085309e-05,6.360779238878678e-05,8.744786906211832e-05,0.00027257633910438006,0.00037472274324579224,0.0008175061439831266,0.0011237470309519715
12008,38.125,27.125,1.581924842775963,3.6731588780730737,0.018068142513104766,0.03925250483000539,4.946665468619216e-05,0.0001074617268206346,0.0003462152010912378,0.000751989622696736,0.001482935708636668,0.0032188334494197557,0.004442213092083591,0.009625451031909482
18009,39.625,27.375,0.5562611461553012,0.8290320725589775,0.006353402760652125,0.008859291555997666,1.7394517462854253e-05,2.4255124199790146e-05,0.00012175526847013618,0.00016977351536551222,0.0005217039276323998,0.0007273978686104243,0.0015642953999276399,0.002180606667725127
11003,37.875,25.875,0.32384505662053226,0.4396898331175414,0.0036988347846642518,0.00469866070895483,1.01268064501836e-05,1.2864149176561313e-05,7.088549159151025e-05,9.004556909775197e-05,0.0003037595875117205,0.0003858524973850974,0.0009110019809018821,0.001157110903152625
5007,36.375,26.875,1.6729756248419574,2.809066656431219,0.019108089836652183,0.03001854974408759,5.231373038894205e-05,8.218293284312228e-05,0.00036613864647916383,0.0005751387146043507,0.001568222016748444,0.0024625522326284788,0.004697291946124116,0.007369479140709401
16001,39.125,25.375,0.8561087119909245,1.2234640400340777,0.009778147353586541,0.01307431280129347,2.677075008583607e-05,3.579487694238548e-05,0.00018738020113773235,0.000250537233464021,0.0008028108276729728,0.001073289140580358,0.002406499484759572,0.003216412809378011
27027,41.875,31.875,0.029056476230037962,0.037130341928310245,0.0003318719949626069,0.0003967862470041937,9.086155898785364e-07,1.0863409486416842e-06,6.360291791684958e-06,7.6043618574273e-06,2.7258108570071826e-05,3.258971510422537e-05,8.177209671700325e-05,9.776595907862173e-05
24048,41.125,37.125,0.05229001945990378,0.05529977603094474,0.00059723666894102,0.0005909504047621248,1.6351435473405118e-06,1.6179327220200435e-06,1.1445948683741491e-05,1.1325474082224396e-05,4.905314338010669e-05,4.853684297434491e-05,0.00014715221162586722,0.000145603461562005
15014,38.875,28.625,0.3676830848012592,1.1459306016264073,0.004199536031174136,0.01224576664617029,1.1497636930202226e-05,3.352651982491128e-05,8.0480682455919e-05,0.000234662035515254,0.00034487160896667923,0.00100530679573696,0.0010342580586379935,0.003012889477955194
17019,39.375,29.875,0.27226572644290914,0.3785298603764928,0.003109715337785596,0.004045086440835941,8.513900341844405e-06,1.1074781770203934e-05,5.959578019809619e-05,7.752089677237617e-05,0.0002553854811341294,0.00033219010552654193,0.0007659607948270475,0.0009962393024383065
23011,40.875,27.875,0.7274461260325301,1.02441520583381,0.00830861234386921,0.010947215775217727,2.274748211772426e-05,2.997139417582062e-05,0.00015922150882941022,0.00020978089619960727,0.0006821994214586402,0.0008987511808169479,0.0020452023937169717,0.0026938310073653104
11044,37.875,36.125,0.4896238275570965,0.6257998412826196,0.005592296710246641,0.006687489462870425,1.5310756739217446e-05,1.8309180674802583e-05,0.0001071703744952579,0.00012815722519010642,0.00045922074436288707,0.0005491296218067543,0.0013770296788546688,0.001646484400982029
21018,40.375,29.625,0.3974245368674663,0.7400128242593081,0.004539231559019771,0.007908004505849898,1.2427661472802498e-05,2.1650701981124065e-05,8.699038699466755e-05,0.00015154507041248433,0.00037276266763175414,0.0006493171931230002,0.0011178711986721268,0.001946687014677484
14018,38.625,29.625,0.2424174181554386,0.39511639055218895,0.002768799338915047,0.004222335200676161,7.5805307171439296e-06,1.1560056934700746e-05,5.306250828152059e-05,8.091759226391826e-05,0.00022739092624723956,0.00034674358312491993,0.0006820176705992775,0.0010398700977267694
23020,40.875,30.125,0.4351086982140398,1.3629642843647756,0.0049696456844480754,0.01456505529192328,1.3606055785708726e-05,3.9876153020701466e-05,9.523850296833114e-05,0.00027909968110484407,0.00040810115452893925,0.0011955931511881124,0.0012238038918978011,0.0035824928336470885
10018,37.625,29.625,0.8405829661227127,1.3157563232151153,0.00960081820280537,0.014060576508251977,2.6285262210157256e-05,3.8495019508366646e-05,0.00018398232689109673,0.0002694340193579725,0.0007882573919941738,0.0011542062048522927,0.0023629086166178093,0.00345862357629112
11022,37.875,30.625,0.5740228356092965,1.1279164186122443,0.006556270006712402,0.012053261549264989,1.7949927896609985e-05,3.299948712509604e-05,0.0001256427292808393,0.00023097354284429272,0.0005383577034158149,0.0009895110593427514,0.0016142037792288289,0.0029655967504806924
9016,37.375,29.125,0.8651840292004682,1.8179328674443649,0.009881802167178017,0.019426989419368615,2.7054533861203822e-05,5.31867838062805e-05,0.00018936636681754493,0.00037224808639624296,0.0008113176989251736,0.0015943735820453941,0.002431978921588418,0.004775498717719651
10014,37.625,28.625,0.45739624644212773,0.8157613222522344,0.005224205564136253,0.008717476239044512,1.4302993027182076e-05,2.3866864364729956e-05,0.0001001166552044852,0.0001670560888574757,0.0004290008123023492,0.0007157581982913941,0.001286450390770244,0.002145738032168776
12013,38.125,28.375,0.32793142437069533,0.6918204965688384,0.0037455077193539552,0.007393006478748024,1.0254588678981769e-05,2.0240743760502333e-05,7.177991250228999e-05,0.00014167660317176978,0.00030759192163121174,0.0006070441323243747,0.0009224919556249933,0.001820027112934608
11014,37.875,28.625,0.5167989213026427,1.3475682381592233,0.005902680271667864,0.014400528409720063,1.6160527245290268e-05,3.942572082749063e-05,0.00011311820644899218,0.00027594740580072497,0.00048470222874208435,0.0011820957150211475,0.0014534019913489127,0.0035420967460269015
11012,37.875,28.125,0.2940141295006536,0.43457730125960464,0.0033581173068641113,0.004644026622026226,9.193981846955523e-06,1.2714571111738238e-05,6.435609784061214e-05,8.899860298738904e-05,0.00027578268831773833,0.0003813668194577735,0.0008271199176546062,0.0011436641918866064
15007,38.875,26.875,2.1254604872243714,3.1828160229208153,0.02427619944431317,0.0340125503578156,6.646240303376239e-05,9.311695211700055e-05,0.00046514406924003104,0.0006516366069728718,0.0019919517782268636,0.0027897400559295793,0.005963959622829584,0.00834589393061913
10022,37.625,30.625,0.5270270922077513,0.7167273445826259,0.006019502540693995,0.007659168712512951,1.6480363966508982e-05,2.09694412265371e-05,0.0001153568442717745,0.00014677685484165703,0.0004942927901232519,0.0006288919971287887,0.0014821455150509921,0.001885489724684164
30073,42.625,43.375,0.49690365600720965,1.2999055802561768,0.005675444135681078,0.013891190596776973,1.553839847201477e-05,3.803128390200694e-05,0.00010876371915713445,0.00026618861528937554,0.0004660469421962077,0.001140309565661357,0.001397489328556989,0.0034170292620187004
9017,37.375,29.375,0.8020513168683008,1.777904396999674,0.009160724393562197,0.018999232880208997,2.508038197357454e-05,5.201571183188758e-05,0.00017554946483044898,0.0003640531694292237,0.0007521378971292458,0.0015592949752328833,0.002254716982631799,0.004670594514510462
11019,37.875,29.875,0.6709679677521563,1.6421385371801858,0.007663540349869302,0.01754839717034448,2.0981409866283052e-05,4.8043738868353e-05,0.00014686062477620165,0.00033625770374179353,0.000629250837973494,0.001440308548769087,0.00188656489322514,0.0043147051680643145
13003,38.375,25.875,1.0821283529912822,1.6285053707655786,0.012359657532786372,0.0174027089634629,3.38383255757968e-05,4.764488538022693e-05,0.00023684423470859972,0.0003334665307097584,0.001014651835504976,0.0014283595351078926,0.0030408679960756135,0.004278960886593963
15062,38.875,40.625,0.6040043885850587,2.44876593212507,0.006898707875618789,0.026168265454587763,1.888745441724904e-05,7.164223974487349e-05,0.00013220468970187582,0.0005013879062624182,0.0005664684797379582,0.002147035998960267,0.00169844296137045,0.006427288603466641
15061,38.875,40.375,0.8070331081644013,3.2717589112636505,0.009217624514651728,0.03496302140199305,2.5236162095598758e-05,9.571895431448318e-05,0.0001766397610905024,0.0006698403064107072,0.0007568078923234633,0.00286758666628506,0.002268705835880791,0.008578114419307115
19014,39.875,28.625,0.49506073453347,0.610049145703447,0.005654394989142892,0.006519172688448256,1.5480769943398975e-05,1.7848362792616257e-05,0.00010836035699479662,0.00012493184990203243,0.00046431886377040765,0.0005353123314959518,0.001392309915392742,0.0016050774700099302
15058,38.875,39.625,0.568346013831765,1.1283663730817537,0.0064914315124145645,0.012058069901033579,1.777241294464993e-05,3.301265124022734e-05,0.00012440025777726849,0.00023106567340314133,0.0005330350126107053,0.0009899056049610389,0.0015982528103074545,0.0029667780455844284
14002,38.625,25.625,1.5373946922711066,2.4451456347110203,0.017559536109250665,0.02612957784361092,4.807423415531531e-05,7.153632642153962e-05,0.0003364711092042061,0.0005006468313967227,0.0014412221331887576,0.0021438651892173866,0.00431743802944784,0.006417816947346777
12,35.125,28.125,0.8325732747810569,1.121912429648511,0.009509334561652696,0.011989101077686947,2.6034800203467157e-05,3.2823831108808044e-05,0.00018222936801437495,0.00022974419351773356,0.0007807492300283547,0.0009842464061211587,0.0023404194579254023,0.0029498339488793768
8047,37.125,36.875,0.6610878780633326,1.1474809733859326,0.007550693731804523,0.01226233439534726,2.0672459098758367e-05,3.357187832830899e-05,0.00014469823963880746,0.0002349794811308259,0.000619987911330333,0.001006666227543529,0.0018588108172745699,0.003016959572081701
